LINK_ID,Source,Target,ROAD_USE,LANES,ROAD_RANK,ROAD_NAME,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,REMARK,USER_ID,WORKSTATE,DEPT_CODE,STNL_REG,ROAD_TYPE,ROAD_NO,TMPID,UPLOAD_ID,SOSFNODEID,SOSTNODEID,SHAPE_STLe
1950083400,1950031900,1950032500,0,1.0,104,화동로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20111124091900,,20111124092500,20111124092540,228.699638215
1950083500,1950032500,1950031900,0,1.0,104,화동로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20111124092000,,20111124092540,20111124092500,228.72775375700002
1950083600,1950031900,1950031300,0,2.0,104,화동로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20111124092100,,20111124092500,20111124092520,244.32713833
1950083700,1950031300,1950031900,0,2.0,104,화동로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20111124092200,,20111124092520,20111124092500,244.26923464400002
1950071000,1950036900,1950036800,0,3.0,104,오토밸리로,0,0,80.0,0.0,0.0,0.0,,,5,31000,195,0,-,20111124033700,,20111124034500,20111124035000,417.55121414800004
1950071100,1950036800,1950036900,0,3.0,104,오토밸리로,0,0,80.0,0.0,0.0,0.0,,,5,31000,195,0,-,20111124033800,,20111124035000,20111124034500,417.817046185
1950071200,1950036800,1950036700,0,3.0,104,오토밸리로,0,0,80.0,0.0,0.0,0.0,,,5,31000,195,0,-,20111124033900,,20111124035000,20111124035500,348.212362961
1950071300,1950036700,1950036800,0,3.0,104,오토밸리로,0,0,80.0,0.0,0.0,0.0,,,5,31000,195,0,-,20111124034000,,20111124035500,20111124035000,354.769324308
1950074800,1950034800,1950034600,0,3.0,104,농서로,0,0,70.0,0.0,0.0,0.0,,,5,31000,195,0,-,20111124024600,,20111124024500,20120403093000,390.11570132300005
1950074900,1950034600,1950034800,0,3.0,104,농서로,0,0,70.0,0.0,0.0,0.0,,,5,31000,195,0,-,20111124024700,,20120403093000,20111124024500,382.204350037
1950075000,1950034400,1950034500,0,3.0,104,농서로,0,0,70.0,0.0,0.0,0.0,,,5,31000,195,0,-,20111124022100,,20111124023000,20111124022000,414.789372767
1950075100,1950034500,1950034400,0,3.0,104,농서로,0,0,70.0,0.0,0.0,0.0,,,5,31000,195,0,-,20111124022200,,20111124022000,20111124023000,414.747171671
1950075200,1950034100,1950034200,0,1.0,104,동산길,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20111124022300,,20111124023500,20111124022500,127.37541611
1950075300,1950034200,1950034100,0,1.0,104,동산길,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20111124022400,,20111124022500,20111124023500,125.05808772799999
1950075400,1950034100,1950034000,0,1.0,104,동산길,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20111124022500,,20111124023500,20111124024000,2099.18113191
1950075500,1950034000,1950034100,0,1.0,104,동산길,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20111124022600,,20111124024000,20111124023500,2046.8396999000001
1950075600,1950034000,1950034100,0,1.0,104,상안새터길,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20111124022700,,20111124024000,20111124023500,608.624589033
1950075700,1950034100,1950034000,0,1.0,104,상안새터길,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20111124022800,,20111124023500,20111124024000,604.342476574
1950087300,1950036500,1950023800,0,1.0,104,관문길,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20111124030000,,20111124030000,,962.665306855
1950087400,1950023800,1950036500,0,1.0,104,관문길,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20111124030100,,,20111124030000,972.382868828
1950087500,1950029600,1950030200,0,1.0,104,아름1길,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20111124112100,,20111124112000,20111124112500,356.01799591400004
1950087600,1950030200,1950029600,0,1.0,104,아름1길,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20111124112200,,20111124112500,20111124112000,375.96165251699995
1950080000,1950029300,1950029400,0,1.0,104,황토전길,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20120305042450,,20111124111500,20120305042900,400.032754765
1950080100,1950029400,1950029300,0,1.0,104,황토전길,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20120305042500,,20120305042900,20111124111500,418.44006403599997
1950080200,1950030300,1950029300,0,1.0,104,황토전길,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20111124111100,,20111124111000,20111124111500,520.982111589
1950080300,1950029300,1950030300,0,1.0,104,황토전길,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20111124111200,,20111124111500,20111124111000,533.07046524
1950080400,1950011600,1950029300,0,1.0,104,황토전길,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20120305042510,,,20111124111500,1357.6360923
1950080500,1950029300,1950011600,0,1.0,104,황토전길,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20120305042520,,20111124111500,,1362.50671383
1950083900,1950036600,1950003500,0,1.0,104,대안1길,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20111128102700,,20111128102500,,2112.89727366
1950084000,1950003500,1950036600,0,1.0,104,대안1길,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20111128102600,,,20111128102500,2103.22450084
1950078900,1950013800,1950031600,0,1.0,104,통샘10길,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20120228055510,,,20120228055500,202.110997969
1950079000,1950031600,1950032000,0,1.0,104,통샘9길,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20111124091100,,20120228055500,20111124091000,195.42108154
1950079100,1950032000,1950031600,0,1.0,104,통샘9길,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20111124091200,,20111124091000,20120228055500,177.888683695
1950080600,1950031600,1950013800,0,1.0,104,통샘10길,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20120228055520,,20120228055500,,225.69779902599998
1950080700,1950032800,1950032900,0,1.0,104,성혜3길,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20120228061010,,20120228061000,20111124021500,269.782696095
1950080800,1950032900,1950032800,0,1.0,104,성혜3길,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20120228061020,,20111124021500,20120228061000,253.54008844700002
1950090500,1950001800,1950033300,0,1.0,104,-,0,0,50.0,0.0,0.0,0.0,,,5,31000,195,0,-,20120302052430,,,20120302052400,29.7291392744
1950090600,1950033300,1950001800,0,1.0,104,-,0,0,50.0,0.0,0.0,0.0,,,5,31000,195,0,-,20120302052440,,20120302052400,,28.3191695231
1950090700,1950033300,1950033200,0,1.0,104,-,0,0,50.0,0.0,0.0,0.0,,,5,31000,195,3,-,20120302052410,,20120302052400,20120302052500,100.03550742600001
1950090800,1950033200,1950015000,0,1.0,104,-,0,0,50.0,0.0,0.0,0.0,,,5,31000,195,0,-,20111124020600,,20120302052500,,292.83796979
1950090900,1950015000,1950033200,0,1.0,104,-,0,0,50.0,0.0,0.0,0.0,,,5,31000,195,0,-,20111124020700,,,20120302052500,290.371073414
1950091000,1950033200,1950033300,0,1.0,104,-,0,0,50.0,0.0,0.0,0.0,,,5,31000,195,3,-,20120302052420,,20120302052500,20120302052400,100.450437943
1950072400,1950014800,1950032600,0,4.0,103,산업로,0,0,80.0,0.0,0.0,0.0,,,5,31000,195,0,7,20120402112010,,,20120302061300,715.3004554219999
1950072500,1950032600,1950014800,0,4.0,103,산업로,0,0,80.0,0.0,0.0,0.0,,,5,31000,195,0,7,20120402112020,,20120302061300,,715.331801392
1950072600,1950014300,1950032600,0,3.0,103,산업로,0,0,80.0,0.0,0.0,0.0,,,5,31000,195,0,7,20120302061130,,,20120302061300,263.586990585
1950072700,1950032600,1950014300,0,3.0,103,산업로,0,0,80.0,0.0,0.0,0.0,,,5,31000,195,0,7,20120302061140,,20120302061300,,264.197352198
1950072800,1950032600,1950031200,0,2.0,103,화봉지하차도,0,0,80.0,,0.0,0.0,,,5,31000,195,2,7,20120302061010,,20120302061300,20120302061400,588.563524896
1950072900,1950031200,1950032600,0,2.0,103,화봉지하차도,0,0,80.0,,0.0,0.0,,,5,31000,195,2,7,20120302061020,,20120302061400,20120302061300,590.946417327
1950073000,1950014300,1950032100,0,2.0,104,화산중앙로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20120302061110,,,20120302061100,160.850178673
1950073100,1950032100,1950014300,0,2.0,104,화산중앙로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20120302061120,,20120302061100,,161.00626190100002
1950073200,1950032100,1950032300,0,2.0,104,화산중앙로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20120302061050,,20120302061100,20120302061000,217.46110484599998
1950073300,1950032300,1950032100,0,2.0,104,화산중앙로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20120302061100,,20120302061000,20120302061100,217.41734457
1950073400,1950032300,1950032400,0,2.0,104,화산중앙로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20120302061030,,20120302061000,20120302061200,176.02482776
1950073500,1950032400,1950032200,0,4.0,104,화산중앙로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20111124091300,,20120302061200,20111124092000,232.046081762
1950073600,1950032200,1950032400,0,3.0,104,화산중앙로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20111124091400,,20111124092000,20120302061200,237.899526851
1950073700,1950032400,1950032300,0,2.0,104,화산중앙로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20120302061040,,20120302061200,20120302061000,177.88475691099998
1950074000,1950030900,1950031400,0,2.0,103,일반국도31호선,0,0,80.0,0.0,0.0,0.0,,,5,31000,195,3,31,20111124101610,,20111124101500,20111124101510,725.3574760539999
1950074300,1950031400,1950030900,0,3.0,103,일반국도31호선,0,0,80.0,0.0,0.0,0.0,,,5,31000,195,3,31,20111124101620,,20111124101510,20111124101500,724.5390412930001
1950074400,1950033600,1950033700,0,2.0,103,일반국도31호선,0,0,80.0,0.0,0.0,0.0,,,5,31000,195,0,31,20120305101630,,20120305101700,20111124102500,243.254945583
1950074500,1950033700,1950033600,0,2.0,103,일반국도31호선,0,0,80.0,0.0,0.0,0.0,,,5,31000,195,0,31,20120305101640,,20111124102500,20120305101700,243.62050153099997
1950084100,1950033000,1950033100,0,2.0,103,일반국도31호선,0,0,80.0,0.0,0.0,0.0,,,5,31000,195,0,31,20111124100900,,20111124102000,20120305101600,181.561296595
1950084200,1950033100,1950033600,0,2.0,103,일반국도31호선,0,0,80.0,0.0,0.0,0.0,,,5,31000,195,3,31,20120305101610,,20120305101600,20120305101700,389.81440118
1950084300,1950033600,1950033100,0,2.0,103,일반국도31호선,0,0,80.0,0.0,0.0,0.0,,,5,31000,195,3,31,20120305101620,,20120305101700,20120305101600,389.57734458199997
1950084400,1950033100,1950033000,0,2.0,103,일반국도31호선,0,0,80.0,0.0,0.0,0.0,,,5,31000,195,0,31,20111124101000,,20120305101600,20111124102000,175.76241254599998
1950084500,1950028700,1950029100,0,2.0,103,일반국도31호선,0,0,70.0,0.0,0.0,0.0,,,5,31000,195,0,31,20120305104530,,20120305104600,20111124100500,319.959029929
1950084600,1950029100,1950028700,0,2.0,103,일반국도31호선,0,0,70.0,0.0,0.0,0.0,,,5,31000,195,0,31,20120305104540,,20111124100500,20120305104600,319.52360462900003
1950084700,1950029000,1950028400,0,2.0,103,일반국도31호선,0,0,70.0,0.0,0.0,0.0,,,5,31000,195,0,31,20111124100100,,20111124100000,20120305104500,566.793769774
1950076800,1950028400,1950028700,0,2.0,103,일반국도31호선,0,0,70.0,0.0,0.0,0.0,,,5,31000,195,3,31,20120305104510,,20120305104500,20120305104600,499.375624976
1950076900,1950028700,1950028400,0,2.0,103,일반국도31호선,0,0,70.0,0.0,0.0,0.0,,,5,31000,195,3,31,20120305104520,,20120305104600,20120305104500,498.67460854800004
1950077000,1950028400,1950029000,0,2.0,103,일반국도31호선,0,0,70.0,0.0,0.0,0.0,,,5,31000,195,0,31,20111124100200,,20120305104500,20111124100000,564.304331257
1950077500,1950030500,1950029900,0,1.0,104,황토전길,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20120305042350,,20120305042200,20120305042500,290.194704972
1950077600,1950029900,1950030500,0,1.0,104,황토전길,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20120305042400,,20120305042500,20120305042200,274.73775791
1950077700,1950030400,1950030100,0,1.0,104,-,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20120305042110,,20120305042300,20120305042400,195.99802203
1950077800,1950030100,1950030400,0,1.0,104,-,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20120305042120,,20120305042400,20120305042300,192.35839866400002
1950077900,1950030400,1950030600,0,1.0,104,-,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,3,-,20120305042050,,20120305042300,20120305042100,110.15069009
1950078000,1950030600,1950030400,0,1.0,104,-,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,3,-,20120305042100,,20120305042100,20120305042300,111.720573211
1950078100,1950028600,1950027600,0,1.0,104,-,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20120305042230,,20120305043000,20120305043100,1513.74438907
1950078200,1950027600,1950028600,0,1.0,104,-,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20120305042240,,20120305043100,20120305043000,1519.47747317
1950078300,1950028600,1950029500,0,1.0,104,-,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,3,-,20120305042210,,20120305043000,20120305042800,260.009724372
1950078400,1950029500,1950028600,0,1.0,104,-,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,3,-,20120305042220,,20120305042800,20120305043000,260.009942106
1950078500,1950029500,1950029800,0,1.0,104,-,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20120305042150,,20120305042800,20120305042600,84.997140053
1950078600,1950029800,1950029500,0,1.0,104,-,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20120305042200,,20120305042600,20120305042800,85.0479030057
1950078700,1950030100,1950029900,0,1.0,104,-,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20120305042410,,20120305042400,20120305042500,23.9658516752
1950078800,1950029900,1950030100,0,1.0,104,-,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20120305042420,,20120305042500,20120305042400,23.965773012
1950081400,1950029800,1950030100,0,1.0,104,-,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20120305042130,,20120305042600,20120305042400,66.1244749527
1950081500,1950030100,1950029800,0,1.0,104,-,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20120305042140,,20120305042400,20120305042600,66.44112231609999
1950081600,1950030000,1950029800,0,1.0,104,-,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20120305042550,,20120305042700,20120305042600,35.5586105627
1950081700,1950029800,1950030000,0,1.0,104,-,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20120305042600,,20120305042600,20120305042700,34.590342583
1950081800,1950030000,1950029400,0,1.0,104,-,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20120305042530,,20120305042700,20120305042900,209.95894838599997
1950081900,1950030300,1950030000,0,1.0,104,-,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20120305042610,,20111124111000,20120305042700,82.4335936351
1950082000,1950029400,1950030000,0,1.0,104,-,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20120305042540,,20120305042900,20120305042700,238.810857714
1950082100,1950030000,1950030300,0,1.0,104,-,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20120305042620,,20120305042700,20111124111000,73.12830097439999
1950082200,1950029400,1950029900,0,1.0,104,황토전길,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20120305042430,,20120305042900,20120305042500,169.724519559
1950082300,1950029900,1950029400,0,1.0,104,황토전길,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,20120305042440,,20120305042500,20120305042900,164.518264378
1950060401,1950035600,1950022800,0,2.0,104,호계로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,1027,,,20111124032500,,589.665551337
1950014102,1950026800,1950007200,0,1.0,104,명촌12길,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,20111124014500,,283.88036074400003
1950027702,1950030200,1950015800,0,1.0,106,주전로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,1027,,,20111124112500,,5811.40038749
1950027802,1950015800,1950030200,0,1.0,106,주전로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,1027,,,,20111124112500,5789.1449247
1950065501,1950024700,1950036700,0,1.0,104,매곡로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,,20111124035500,541.92429846
1950065601,1950036700,1950024700,0,1.0,104,매곡로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,20111124035500,,546.9937382630001
1950027302,1950011800,1950029600,0,1.0,104,금천2교,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,,20111124112000,310.962370276
1950027402,1950029600,1950011800,0,1.0,104,금천2교,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,20111124112000,,305.77450895
1950035301,1950032000,1950014200,0,1.0,104,-,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,20111124091000,,221.069044109
1950035401,1950014200,1950032000,0,1.0,104,-,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,,20111124091000,219.60793255099998
1950007205,1950004100,1950037200,0,2.0,103,일반국도7호선,0,0,80.0,0.0,0.0,0.0,,,5,31000,195,0,7,,,,20111124033000,954.3539347860001
1950007105,1950037200,1950004100,0,2.0,103,일반국도7호선,0,0,80.0,0.0,0.0,0.0,,,5,31000,195,0,7,,,20111124033000,,947.204999542
1950039101,1950034500,1950002700,0,3.0,104,농서로,0,0,70.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,20111124022000,,749.680796791
1950039201,1950002700,1950034500,0,3.0,104,농서로,0,0,70.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,,20111124022000,743.197941397
1950060301,1950022800,1950035600,0,2.0,104,호계로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,1027,,,,20111124032500,590.294943915
1950014202,1950007200,1950026800,0,1.0,104,명촌12길,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,,20111124014500,282.992853488
1950026002,1950028000,1950027700,0,2.0,106,효암로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,1027,,,20111124115000,20111124114500,182.85742691
1950037902,1950016000,1950015600,0,1.0,104,호계로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,,,837.746311978
1950038002,1950015600,1950016000,0,1.0,104,호계로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,,,842.524374532
1950001505,1950031000,1950029000,0,1.0,104,무룡로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,20111124101530,20111124100000,4662.66772717
1950001605,1950029000,1950031000,0,1.0,104,무룡로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,20111124100000,20111124101530,4655.73590696
1950025902,1950027700,1950028000,0,2.0,106,효암로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,1027,,,20111124114500,20111124115000,175.39841178700001
1920046801,1950000700,1950027300,0,2.0,104,번영로,0,0,70.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,,20111124010500,376.27924856699997
1920046701,1950027300,1950000700,0,2.0,104,번영로,0,0,70.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,20111124010500,,376.818778193
1950025903,1950028000,1950000801,0,2.0,106,효암로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,1027,,,20111124115000,,133.383317433
1950026003,1950000801,1950028000,0,2.0,106,효암로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,1027,,,,20111124115000,130.007807315
1950025901,1950011100,1950027700,0,2.0,106,효암로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,1027,,,,20111124114500,53.425281423
1950026001,1950027700,1950011100,0,2.0,106,효암로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,1027,,,20111124114500,,53.7853234165
1950001503,1950028900,1950028800,0,2.0,103,일반국도31호선,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,31,,,20111124095500,20111124095000,333.60895356599997
1950001603,1950028800,1950028900,0,2.0,103,일반국도31호선,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,31,,,20111124095000,20111124095500,343.415535052
1950001504,1950029000,1950028900,0,2.0,103,일반국도31호선,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,31,,,20111124100000,20111124095500,223.70158912
1950001604,1950028900,1950029000,0,2.0,103,일반국도31호선,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,31,,,20111124095500,20111124100000,219.74197672
1950003202,1950001600,1950033400,0,1.0,104,무룡로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,,20111124110500,1470.09819269
1950003102,1950033400,1950001600,0,1.0,104,무룡로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,20111124110500,,1459.80790089
1950014201,1950026800,1950007100,0,1.0,104,명촌15길,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,20111124014500,,190.95948599099998
1950014101,1950007100,1950026800,0,1.0,104,명촌15길,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,,20111124014500,187.41442219900003
1950060302,1950035600,1950003200,0,2.0,104,호계로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,1027,,,20111124032500,,219.01766897
1950060402,1950003200,1950035600,0,2.0,104,호계로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,1027,,,,20111124032500,208.046992834
1950035402,1950032000,1950014500,0,1.0,104,-,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,20111124091000,,63.5009226882
1950007204,1950037200,1950003402,0,2.0,103,일반국도7호선,0,0,80.0,0.0,0.0,0.0,,,5,31000,195,0,7,,,20111124033000,,649.730667015
1950007104,1950003402,1950037200,0,2.0,103,일반국도7호선,0,0,80.0,0.0,0.0,0.0,,,5,31000,195,0,7,,,,20111124033000,651.7027276590001
1950065602,1950026200,1950036700,0,3.0,104,매곡로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,,20111124035500,100.076058359
1950065502,1950036700,1950026200,0,3.0,104,매곡로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,20111124035500,,103.89473921700001
1950060203,1950024300,1950036200,0,4.0,104,매산로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,,20111124041500,76.1014071788
1950060103,1950036200,1950024300,0,4.0,104,매산로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,20111124041500,,70.8515297521
1950045302,1950034800,1950035000,0,1.0,104,농서로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,20111124024500,20111124025000,238.602248275
1950045301,1950017700,1950034800,0,1.0,104,농서로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,,20111124024500,272.512320275
1950045402,1950035000,1950034800,0,1.0,104,농서로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,20111124025000,20111124024500,241.361050328
1950045401,1950034800,1950017700,0,1.0,104,농서로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,20111124024500,,259.799125762
1950039204,1950034400,1950034600,0,3.0,104,농서로,0,0,70.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,20111124023000,20120403093000,741.6386812610001
1950039104,1950034600,1950034400,0,3.0,104,농서로,0,0,70.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,20120403093000,20111124023000,753.1366352189999
1950039203,1950034200,1950034400,0,1.0,104,농서길,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,20111124022500,20111124023000,206.69325574099997
1950039202,1950034500,1950034200,0,1.0,104,농서길,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,20111124022000,20111124022500,362.70456624400003
1950039103,1950034400,1950034200,0,1.0,104,농서길,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,20111124023000,20111124022500,217.272704382
1950039102,1950034200,1950034500,0,1.0,104,농서길,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,20111124022500,20111124022000,378.341743947
1950045601,1950034900,1950017700,0,1.0,104,-,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,20111124025500,,401.940343737
1950045501,1950017700,1950034900,0,1.0,104,-,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,,20111124025500,415.03256256099996
1950038001,1950015500,1950015600,0,1.0,104,호계로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,,,765.2379170319999
1950037901,1950015600,1950015500,0,1.0,104,호계로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,,,759.92925325
1950027801,1950030200,1950011800,0,1.0,106,주전로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,1027,,,20111124112500,,48.001515067
1950027701,1950011800,1950030200,0,1.0,106,주전로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,1027,,,,20111124112500,44.0768240563
1950027301,1950029600,1950011600,0,1.0,104,금천2교,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,3,-,,,20111124112000,,54.6681880821
1950027401,1950011600,1950029600,0,1.0,104,금천2교,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,3,-,,,,20111124112000,51.6795988964
1950035302,1950014500,1950032000,0,1.0,104,-,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,,20111124091000,59.4179920412
1950033102,1950031200,1950013700,0,3.0,103,산업로,0,0,80.0,0.0,0.0,0.0,,,5,31000,195,0,7,,,20120302061400,,50.760506946099994
1950033202,1950013700,1950031200,0,3.0,103,산업로,0,0,80.0,0.0,0.0,0.0,,,5,31000,195,0,7,,,,20120302061400,52.517794097
1920046802,1950027300,1950027200,0,2.0,104,번영로,0,0,70.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,20111124010500,20111124010510,345.64095280199996
1920046702,1950027200,1950027300,0,2.0,104,번영로,0,0,70.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,20111124010510,20111124010500,345.259180623
1950001507,1950001600,1950031100,0,1.0,104,무룡로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,,20111124101520,1128.2106188
1950001607,1950031100,1950001600,0,1.0,104,무룡로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,20111124101520,,1131.75886454
1950001506,1950031100,1950031000,0,1.0,104,무룡로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,0,-,,,20111124101520,20111124101530,384.587264981
1950003203,1950033400,1950033500,0,1.0,104,무룡로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,3,-,,,20111124110500,20120305101500,77.2028578524
1950003103,1950033500,1950033400,0,1.0,104,무룡로,0,0,60.0,0.0,0.0,0.0,,,5,31000,195,3,-,,,20120305101500,20111124110500,80.9956664553
1950008500,1950005000,1950004500,0,3.0,104,아산로,0,0,70.0,0.0,0.0,0.0,보완,winer017,5,31000,195,0,-,,winer01720150622151042,OEXT1950005000,OEXT1950004500,1146.68018094
