Id,NODE_TYPE,NODE_NAME,TURN_P,REMARK,USER_ID,WORKSTATE,DEPT_CODE,STNL_REG,TMPID,UPLOAD_ID,latitude,longitude
1920020700,101,-,0,,ussi,5,31000.0,192,,,35.57407630623251,129.31031282612292
1920020000,101,-,0,,ussi,5,31000.0,192,,,35.57376002515816,129.31159232703695
1920017200,101,-,0,,ussi,5,31000.0,192,,,35.57286558728321,129.3112640144178
1920018700,101,-,0,,ussi,5,31000.0,192,,,35.57341186912547,129.3129964517102
1920016600,101,-,0,,ussi,5,31000.0,192,,,35.572311493497594,129.3126047335681
1920018200,101,-,0,,ussi,5,31000.0,192,,,35.57316408712943,129.31417157598918
1920016400,101,-,0,,ussi,5,31000.0,192,,,35.57208961788294,129.31399054562658
1920019900,101,-,1,,ussi,5,31000.0,192,,,35.573688587482565,129.31449338805308
1920023800,101,-,0,,ussi,5,31000.0,192,,,35.57531233729624,129.31561635773858
1920023300,101,-,0,,ussi,5,31000.0,192,,,35.575033649028256,129.31624360792514
1920030500,101,-,0,,ussi,5,31000.0,192,,,35.57814168088755,129.3152925761897
1920029800,101,-,0,,ussi,5,31000.0,192,,,35.577837711810474,129.3158558579195
1920029400,101,-,0,,ussi,5,31000.0,192,,,35.577569462291116,129.31641957651274
1920026900,101,-,0,,ussi,5,31000.0,192,,,35.57633274385022,129.31632204611594
1920020900,101,-,0,,ussi,5,31000.0,192,,,35.57418989979709,129.31565098237124
1920016800,101,-,0,,ussi,5,31000.0,192,,,35.5724809926445,129.31619504520822
1920017600,101,-,0,,ussi,5,31000.0,192,,,35.57301193121084,129.31617638843014
1920019000,101,-,0,,ussi,5,31000.0,192,,,35.57355902479009,129.3161571700837
1920017500,101,-,0,,ussi,5,31000.0,192,,,35.572999118341066,129.31544398230199
1920008900,101,-,1,,ussi,5,31000.0,192,,,35.55587002536349,129.309519108269
1920010500,101,-,0,,ussi,5,31000.0,192,,,35.55720158724395,129.31604210765505
1920011700,101,향교앞,1,,ussi,5,31000.0,192,,,35.55944586915661,129.31475607647064
1920016200,101,-,0,,ussi,5,31000.0,192,,,35.57203471248806,129.3152971078365
1920020600,101,-,0,,ussi,5,31000.0,192,,,35.57405052537241,129.30630441990638
1920003900,101,-,0,,ussi,5,31000.0,192,,,35.55113027518649,129.34046792064672
1920011000,101,-,0,,ussi,5,31000.0,192,,,35.55815949329126,129.34134088847824
1920011600,101,구펄길사거리,1,,ussi,5,31000.0,192,,,35.55929099259669,129.34042220193265
1920015800,101,중부경찰서앞,1,,ussi,5,31000.0,192,,,35.57019602419025,129.34835982584585
1920024200,101,-,0,,ussi,5,31000.0,192,,,35.57540327452058,129.3502726697055
