2016-05-19	0.6856
2016-05-18	0.6841
2016-05-17	0.6912
2016-05-16	0.6942
2016-05-13	0.6968
2016-05-12	0.6895
2016-05-11	0.6913
2016-05-10	0.6915
2016-05-09	0.6945
2016-05-06	0.6929
2016-05-05	0.6898
2016-05-04	0.6905
2016-05-03	0.6872
2016-04-29	0.6826
2016-04-28	0.6863
2016-04-27	0.6879
2016-04-26	0.6857
2016-04-25	0.6897
2016-04-22	0.694
2016-04-21	0.6974
2016-04-20	0.6944
2016-04-19	0.6943
2016-04-18	0.7006
2016-04-15	0.7053
2016-04-14	0.7072
2016-04-13	0.7039
2016-04-12	0.7038
2016-04-11	0.7011
2016-04-08	0.7089
2016-04-07	0.7095
2016-04-06	0.7099
2016-04-05	0.7076
2016-04-04	0.6997
2016-04-01	0.705
2016-03-31	0.6955
2016-03-30	0.6921
2016-03-29	0.701
2016-03-24	0.7071
2016-03-23	0.7087
2016-03-22	0.7034
2016-03-21	0.6943
2016-03-18	0.689
2016-03-17	0.6901
2016-03-16	0.7093
2016-03-15	0.706
2016-03-14	0.6982
2016-03-11	0.6947
2016-03-10	0.699
2016-03-09	0.7031
2016-03-08	0.7037
2016-03-07	0.704
2016-03-04	0.7034
2016-03-03	0.7064
2016-03-02	0.711
2016-03-01	0.7181
2016-02-29	0.7179
2016-02-26	0.7214
2016-02-25	0.7169
2016-02-24	0.7178
2016-02-23	0.709
2016-02-22	0.7075
2016-02-19	0.701
2016-02-18	0.6961
2016-02-17	0.6986
2016-02-16	0.699
2016-02-15	0.6918
2016-02-12	0.6917
2016-02-11	0.6928
2016-02-10	0.6916
2016-02-09	0.6904
2016-02-08	0.696
2016-02-05	0.6905
2016-02-04	0.686
2016-02-03	0.6853
2016-02-02	0.6956
2016-02-01	0.6961
2016-01-29	0.7049
2016-01-28	0.695
2016-01-27	0.7014
2016-01-26	0.6981
2016-01-25	0.7009
2016-01-22	0.6978
2016-01-21	0.7075
2016-01-20	0.7049
2016-01-19	0.707
2016-01-18	0.7008
2016-01-15	0.699
2016-01-14	0.6948
2016-01-13	0.6925
2016-01-12	0.6961
2016-01-11	0.6882
2016-01-08	0.6878
2016-01-07	0.6865
2016-01-06	0.6846
2016-01-05	0.6827
2016-01-04	0.6808
2015-12-31	0.6748
2015-12-30	0.6742
2015-12-29	0.6759
2015-12-24	0.6702
2015-12-23	0.6726
2015-12-22	0.6745
2015-12-21	0.6718
2015-12-18	0.6715
2015-12-17	0.672
2015-12-16	0.6664
2015-12-15	0.6645
2015-12-14	0.6616
2015-12-11	0.6574
2015-12-10	0.6595
2015-12-09	0.6587
2015-12-08	0.6674
2015-12-07	0.6635
2015-12-04	0.6622
2015-12-03	0.6651
2015-12-02	0.6693
2015-12-01	0.6643
2015-11-30	0.6643
2015-11-27	0.6643
2015-11-26	0.6611
2015-11-25	0.6637
2015-11-24	0.6636
2015-11-23	0.6609
2015-11-20	0.6572
2015-11-19	0.6538
2015-11-18	0.6574
2015-11-17	0.6572
2015-11-16	0.658
2015-11-13	0.6581
2015-11-12	0.6582
2015-11-11	0.6579
2015-11-10	0.6618
2015-11-09	0.6619
2015-11-06	0.6633
2015-11-05	0.6557
2015-11-04	0.65
2015-11-03	0.6494
2015-11-02	0.6482
2015-10-30	0.6475
2015-10-29	0.6539
2015-10-28	0.6527
2015-10-27	0.6531
2015-10-26	0.651
2015-10-23	0.6514
2015-10-22	0.6489
2015-10-21	0.6469
2015-10-20	0.6468
2015-10-19	0.646
2015-10-16	0.6474
2015-10-15	0.6469
2015-10-14	0.6478
2015-10-13	0.6569
2015-10-12	0.6518
2015-10-09	0.6533
2015-10-08	0.6538
2015-10-07	0.653
2015-10-06	0.6574
2015-10-05	0.6588
2015-10-02	0.6579
2015-10-01	0.6598
2015-09-30	0.6602
2015-09-29	0.6606
2015-09-28	0.659
2015-09-25	0.659
2015-09-24	0.6543
2015-09-23	0.6568
2015-09-22	0.6517
2015-09-21	0.6458
2015-09-18	0.6416
2015-09-17	0.6443
2015-09-16	0.6445
2015-09-15	0.6512
2015-09-14	0.6501
2015-09-11	0.6493
2015-09-10	0.6481
2015-09-09	0.6507
2015-09-08	0.6511
2015-09-07	0.655
2015-09-04	0.659
2015-09-03	0.6567
2015-09-02	0.6539
2015-09-01	0.6525
2015-08-28	0.6513
2015-08-27	0.6505
2015-08-26	0.6435
2015-08-25	0.6371
2015-08-24	0.6354
2015-08-21	0.6382
2015-08-20	0.6384
2015-08-19	0.6393
2015-08-18	0.6389
2015-08-17	0.6411
2015-08-14	0.6407
2015-08-13	0.6417
2015-08-12	0.6395
2015-08-11	0.6423
2015-08-10	0.6433
2015-08-07	0.6464
2015-08-06	0.645
2015-08-05	0.6408
2015-08-04	0.6411
2015-08-03	0.6402
2015-07-31	0.6408
2015-07-30	0.6407
2015-07-29	0.639
2015-07-28	0.6418
2015-07-27	0.6419
2015-07-24	0.645
2015-07-23	0.644
2015-07-22	0.6398
2015-07-21	0.6426
2015-07-20	0.6414
2015-07-17	0.6397
2015-07-16	0.6414
2015-07-15	0.6404
2015-07-14	0.6423
2015-07-13	0.6441
2015-07-10	0.6448
2015-07-09	0.6499
2015-07-08	0.6513
2015-07-07	0.6486
2015-07-06	0.6409
2015-07-03	0.6408
2015-07-02	0.6408
2015-07-01	0.6397
2015-06-30	0.6358
2015-06-29	0.6352
2015-06-26	0.6358
2015-06-25	0.636
2015-06-24	0.6361
2015-06-23	0.6358
2015-06-22	0.6322
2015-06-19	0.6296
2015-06-18	0.6297
2015-06-17	0.6365
2015-06-16	0.6399
2015-06-15	0.6434
2015-06-12	0.6423
2015-06-11	0.6455
2015-06-10	0.6435
2015-06-09	0.6529
2015-06-08	0.6547
2015-06-05	0.6561
2015-06-04	0.6508
2015-06-03	0.6523
2015-06-02	0.6524
2015-06-01	0.6576
2015-05-29	0.6553
2015-05-28	0.6539
2015-05-27	0.6522
2015-05-26	0.65
2015-05-22	0.6451
2015-05-21	0.6383
2015-05-20	0.6428
2015-05-19	0.6449
2015-05-18	0.6377
2015-05-15	0.6334
2015-05-14	0.6346
2015-05-13	0.6358
2015-05-12	0.6384
2015-05-11	0.6426
2015-05-08	0.6484
2015-05-07	0.6579
2015-05-06	0.6558
2015-05-05	0.6582
2015-05-01	0.6589
2015-04-30	0.6507
2015-04-29	0.6471
2015-04-28	0.6526
2015-04-27	0.6574
2015-04-24	0.6594
2015-04-23	0.6643
2015-04-22	0.6651
2015-04-21	0.6697
2015-04-20	0.6705
2015-04-17	0.6684
2015-04-16	0.6712
2015-04-15	0.6772
2015-04-14	0.6761
2015-04-13	0.683
2015-04-10	0.6825
2015-04-09	0.6786
2015-04-08	0.6701
2015-04-07	0.6726
2015-04-02	0.6744
2015-04-01	0.6749
2015-03-31	0.6735
2015-03-30	0.6754
2015-03-27	0.6721
2015-03-26	0.6737
2015-03-25	0.6705
2015-03-24	0.6726
2015-03-23	0.6695
2015-03-20	0.6702
2015-03-19	0.679
2015-03-18	0.6809
2015-03-17	0.6783
2015-03-16	0.6757
2015-03-13	0.6777
2015-03-12	0.6709
2015-03-11	0.6691
2015-03-10	0.6629
2015-03-09	0.6624
2015-03-06	0.664
2015-03-05	0.6563
2015-03-04	0.6549
2015-03-03	0.6505
2015-03-02	0.651
2015-02-27	0.6472
2015-02-26	0.6489
2015-02-25	0.6457
2015-02-24	0.6469
2015-02-23	0.6473
2015-02-20	0.6504
2015-02-19	0.6477
2015-02-18	0.6474
2015-02-17	0.6521
2015-02-16	0.6502
2015-02-13	0.6496
2015-02-12	0.6509
2015-02-11	0.6551
2015-02-10	0.6553
2015-02-09	0.6562
2015-02-06	0.6549
2015-02-05	0.6542
2015-02-04	0.6572
2015-02-03	0.6616
2015-02-02	0.6651
2015-01-30	0.6659
2015-01-29	0.6633
2015-01-28	0.6588
2015-01-27	0.6577
2015-01-26	0.6644
2015-01-23	0.6655
2015-01-22	0.6629
2015-01-21	0.6616
2015-01-20	0.6581
2015-01-19	0.6597
2015-01-16	0.6617
2015-01-15	0.6593
2015-01-14	0.6573
2015-01-13	0.6589
2015-01-12	0.6606
2015-01-09	0.6602
2015-01-08	0.663
2015-01-07	0.6639
2015-01-06	0.6592
2015-01-05	0.6562
2015-01-02	0.6499
